clip_id,start,end
C04,1032.185,1032.505
C04,1032.505,1032.925
C04,1032.925,1033.045
C04,1033.045,1033.345
C04,1033.345,1033.785
C04,1033.785,1034.205
C04,1034.205,1034.485
C04,1034.485,1034.645
C04,1034.645,1034.845
C04,1034.845,1034.925
C04,1034.925,1035.105
C04,1035.105,1035.345
C04,1035.345,1035.525
C04,1035.525,1035.645
C04,1035.645,1035.825
C04,1035.825,1036.265
C04,1036.265,1036.425
C04,1036.425,1036.625
C04,1036.625,1036.805
C04,1036.805,1037.125
C04,1037.125,1037.225
C04,1037.225,1037.405
C04,1037.405,1037.685
C04,1037.685,1037.765
C04,1037.765,1037.965
C04,1037.965,1038.225
C04,1038.225,1039.745
C04,1039.745,1039.945
C04,1039.945,1040.025
C04,1040.025,1040.185
C04,1040.185,1040.405
C04,1040.405,1040.585
C04,1040.585,1040.745
C04,1040.745,1040.845
C04,1040.845,1041.065
C04,1041.065,1041.205
C04,1041.205,1041.545
C04,1041.545,1041.705
C04,1041.705,1041.885
C04,1041.885,1042.105
C04,1042.105,1042.345
C04,1042.345,1042.405
C04,1042.405,1042.465
C04,1042.465,1042.705
C04,1042.705,1042.885
C04,1042.885,1043.365
C04,1043.365,1043.605
C04,1043.605,1043.865
C04,1043.865,1044.045
C04,1044.045,1044.245
C04,1044.245,1044.605
C04,1044.605,1044.725
C04,1044.725,1044.925
C04,1044.925,1045.125
C04,1045.125,1045.485
C04,1045.485,1045.625
C04,1045.625,1045.745
C04,1045.745,1045.985
C04,1045.985,1046.145
C04,1046.145,1046.265
C04,1046.265,1046.565
C04,1046.565,1046.705
C04,1046.705,1047.005
C04,1047.005,1047.245
C04,1047.7325,1047.9125000000001
C04,1047.9125000000001,1048.1925
C04,1048.1925,1049.5525
C04,1049.5525,1049.7925
C04,1049.7925,1049.9525
C04,1049.9525,1050.0125
C04,1050.0125,1050.1725000000001
C04,1050.1725000000001,1050.3125
C04,1050.3125,1050.5125
C04,1050.5125,1050.6925
C04,1050.6925,1050.9125000000001
C04,1050.9125000000001,1051.1525000000001
C04,1051.1525000000001,1051.5125
C04,1051.5125,1051.6725000000001
C04,1051.6725000000001,1051.8125
C04,1051.8125,1051.9125000000001
C04,1051.9125000000001,1052.0525
C04,1052.0525,1052.2925
C04,1052.2925,1052.4925
C04,1052.4925,1052.7325
C04,1052.7325,1052.8925000000002
C04,1052.8925000000002,1053.1925
C04,1053.1925,1053.4125000000001
C04,1053.4125000000001,1053.6925
C04,1053.6925,1054.0725
C04,1054.0725,1054.2925
C04,1054.2925,1054.3925000000002
C04,1054.3925000000002,1054.5525
C04,1054.5525,1054.7525
C04,1054.7525,1054.9525
C04,1054.9525,1055.1725000000001
C04,1055.1725000000001,1055.5125
C04,1055.5125,1055.8325
C04,1055.8325,1056.0725
C04,1056.0725,1056.3525
C04,1056.3525,1056.7725
C04,1056.7725,1057.0325
C04,1057.0325,1057.1525000000001
C04,1057.1525000000001,1057.4325000000001
C04,1057.4325000000001,1057.5925
C04,1057.5925,1058.5325
C04,1058.5325,1058.8525
C04,1058.8525,1059.0125
C04,1059.0125,1059.1525000000001
C04,1059.1525000000001,1059.3925000000002
C04,1059.3925000000002,1059.4725
C04,1059.4725,1059.5525
C04,1059.5525,1059.7525
C04,1059.7525,1059.8725
C04,1059.8725,1060.3325
C04,1060.3325,1060.6325
C04,1060.6325,1060.9125000000001
C04,1060.9125000000001,1061.2525
C04,1061.2525,1061.5125
C04,1061.5125,1061.7925
C04,1061.7925,1062.0325
C04,1062.0325,1062.4525
C04,1062.4525,1062.6725000000001
C04,1062.6725000000001,1062.8925000000002
C04,1062.8925000000002,1062.9925
C04,1062.9925,1063.2125
C04,1063.2125,1063.6125
C04,1063.6125,1063.8525
C04,1063.8525,1064.1525000000001
C04,1064.1525000000001,1064.2125
C04,1064.2125,1064.4125000000001
C04,1064.4125000000001,1064.6925
C04,1064.6925,1065.0325
C04,1065.0325,1065.3925000000002
C04,1065.3925000000002,1065.5125
C04,1065.5125,1065.6525000000001
C04,1065.6525000000001,1066.0325
C04,1066.0325,1066.5525
C04,1066.9375,1067.0775
C04,1067.0775,1067.3575
C04,1067.3575,1068.6375
C04,1068.6375,1068.7775000000001
C04,1068.7775000000001,1068.9175
C04,1068.9175,1069.2375000000002
C04,1069.2375000000002,1069.4375
C04,1069.4375,1069.6975000000002
C04,1069.6975000000002,1069.9775000000002
C04,1069.9775000000002,1070.1775
C04,1070.1775,1070.3375
C04,1070.3375,1070.4975000000002
C04,1070.4975000000002,1070.7775000000001
C04,1070.7775000000001,1071.0375000000001
C04,1071.0375000000001,1071.2175000000002
C04,1071.2175000000002,1071.3175
C04,1071.3175,1071.5375000000001
C04,1071.5375000000001,1071.9175
C04,1071.9175,1072.1775
C04,1072.1775,1072.2775000000001
C04,1072.2775000000001,1072.4375
C04,1072.4375,1072.6375
C04,1072.6375,1072.8375
C04,1072.8375,1073.1975000000002
C04,1073.1975000000002,1073.2775000000001
C04,1073.2775000000001,1073.3975
C04,1073.3975,1073.4975000000002
C04,1073.4975000000002,1073.5975
C04,1073.5975,1073.7175000000002
C04,1073.7175000000002,1074.0975
C04,1074.0975,1074.3575
C04,1074.3575,1074.5175000000002
C04,1074.5175000000002,1074.6375
C04,1074.6375,1074.7775000000001
C04,1074.7775000000001,1075.0375000000001
C04,1075.0375000000001,1075.2375000000002
C04,1075.2375000000002,1075.4975000000002
C04,1075.4975000000002,1075.7375000000002
C04,1075.7375000000002,1075.9375
C04,1075.9375,1075.9975000000002
C04,1075.9975000000002,1076.1975000000002
C04,1076.1975000000002,1077.3975
C04,1077.3975,1077.6375
C04,1077.6375,1077.8375
C04,1077.8375,1078.0975
C04,1078.0975,1078.1575
C04,1078.1575,1078.2975000000001
C04,1078.2975000000001,1078.4575000000002
C04,1078.4575000000002,1078.7375000000002
C04,1078.7375000000002,1079.0175000000002
C04,1079.0175000000002,1079.1575
C04,1079.1575,1079.3375
C04,1079.3375,1079.5975
C04,1079.5975,1080.1775
C04,1080.1775,1080.3575
C04,1080.3575,1080.5775
C04,1080.5775,1080.7575000000002
C04,1080.7575000000002,1080.9975000000002
C04,1080.9975000000002,1081.2175000000002
C04,1081.2175000000002,1081.3775
C04,1081.3775,1081.6575
C04,1081.6575,1081.8375
C04,1081.8375,1082.0575000000001
C04,1082.0575000000001,1082.2575000000002
C04,1082.2575000000002,1082.3575
C04,1082.3575,1082.4975000000002
C04,1082.4975000000002,1082.5575000000001
C04,1082.5575000000001,1082.6975000000002
C04,1082.6975000000002,1082.8975
C04,1082.8975,1083.0775
C04,1083.0775,1083.3575
C04,1083.3575,1083.6975000000002
C04,1083.6975000000002,1083.8775
C04,1083.8775,1083.9575000000002
C04,1083.9575000000002,1084.1775
C04,1084.1775,1084.3775
C04,1084.3775,1084.5175000000002
C04,1084.845,1085.085
C04,1085.085,1086.1850000000002
C04,1086.1850000000002,1086.4850000000001
C04,1086.4850000000001,1086.7250000000001
C04,1086.7250000000001,1086.9250000000002
C04,1086.9250000000002,1087.2450000000001
C04,1087.2450000000001,1087.365
C04,1087.365,1087.545
C04,1087.545,1087.6650000000002
C04,1087.6650000000002,1087.805
C04,1087.805,1088.1650000000002
C04,1088.1650000000002,1088.285
C04,1088.285,1088.545
C04,1088.545,1088.765
C04,1088.765,1089.1450000000002
C04,1089.1450000000002,1089.2450000000001
C04,1089.2450000000001,1089.505
C04,1089.505,1089.6850000000002
C04,1089.6850000000002,1089.9850000000001
C04,1089.9850000000001,1090.4850000000001
C04,1090.4850000000001,1090.6650000000002
C04,1090.6650000000002,1090.805
C04,1090.805,1090.865
C04,1090.865,1091.085
C04,1091.085,1091.265
C04,1091.265,1091.545
C04,1091.545,1091.7450000000001
C04,1091.7450000000001,1091.9850000000001
C04,1091.9850000000001,1092.1650000000002
C04,1092.1650000000002,1092.265
C04,1092.265,1092.4450000000002
C04,1092.4450000000002,1092.7250000000001
C04,1092.7250000000001,1093.025
C04,1093.025,1093.285
C04,1093.285,1093.585
C04,1093.585,1093.785
C04,1093.785,1094.025
C04,1094.025,1094.2450000000001
C04,1094.2450000000001,1094.4450000000002
C04,1094.4450000000002,1094.545
C04,1094.545,1094.7050000000002
C04,1094.7050000000002,1094.845
C04,1094.845,1094.9450000000002
C04,1094.9450000000002,1095.2050000000002
C04,1095.2050000000002,1096.1850000000002
C04,1096.1850000000002,1096.4250000000002
C04,1096.4250000000002,1096.6850000000002
C04,1096.6850000000002,1097.025
C04,1097.025,1097.365
C04,1097.365,1097.565
C04,1097.565,1097.805
C04,1097.805,1097.845
C04,1097.845,1098.305
C04,1098.305,1098.4250000000002
C04,1098.4250000000002,1098.7450000000001
C04,1098.7450000000001,1098.845
C04,1098.845,1098.9250000000002
C04,1098.9250000000002,1099.025
C04,1099.025,1099.1850000000002
C04,1099.1850000000002,1099.345
C04,1099.345,1099.4450000000002
C04,1099.4450000000002,1099.565
C04,1099.565,1099.865
C04,1099.865,1099.9450000000002
C04,1099.9450000000002,1100.1650000000002
C04,1100.1650000000002,1100.345
C04,1100.345,1100.605
C04,1100.605,1100.805
C04,1100.805,1101.125
C04,1101.125,1101.265
C04,1101.265,1101.4050000000002
C04,1101.4050000000002,1101.6850000000002
C04,1101.6850000000002,1101.845
C04,1101.845,1102.105
C04,1102.105,1102.2250000000001
C04,1102.2250000000001,1102.385
C04,1102.385,1102.865
C04,1102.865,1103.1650000000002
C04,1103.1650000000002,1103.385
C04,1103.385,1103.6450000000002
C04,1103.6450000000002,1104.005
C04,1104.005,1104.2050000000002
C04,1104.2050000000002,1104.345
C04,1104.665,1104.985
C04,1104.985,1105.925
C04,1105.925,1106.245
C04,1106.245,1106.445
C04,1106.445,1106.605
C04,1106.605,1106.705
C04,1106.705,1106.905
C04,1106.905,1107.3049999999998
C04,1107.3049999999998,1107.365
C04,1107.365,1107.685
C04,1107.685,1107.865
C04,1107.865,1107.985
C04,1107.985,1108.245
C04,1108.245,1108.385
C04,1108.385,1108.485
C04,1108.485,1108.665
C04,1108.665,1109.585
C04,1109.585,1109.825
C04,1109.825,1110.0249999999999
C04,1110.0249999999999,1110.165
C04,1110.165,1110.345
C04,1110.345,1110.5449999999998
C04,1110.5449999999998,1110.825
C04,1110.825,1111.185
C04,1111.185,1111.3049999999998
C04,1111.3049999999998,1111.5049999999999
C04,1111.5049999999999,1111.665
C04,1111.665,1111.825
C04,1111.825,1111.985
C04,1111.985,1112.205
C04,1112.205,1112.5249999999999
C04,1112.5249999999999,1112.605
C04,1112.605,1112.7649999999999
C04,1112.7649999999999,1113.0449999999998
C04,1113.0449999999998,1113.385
C04,1113.385,1113.605
C04,1113.605,1113.705
C04,1113.705,1113.865
C04,1113.865,1114.205
C04,1114.205,1114.725
C04,1114.725,1114.8049999999998
C04,1114.8049999999998,1114.985
C04,1114.985,1115.125
C04,1115.125,1115.345
C04,1115.345,1115.685
C04,1115.685,1115.825
C04,1115.825,1116.0649999999998
C04,1116.0649999999998,1116.125
C04,1116.125,1116.325
C04,1116.325,1116.5449999999998
C04,1116.5449999999998,1116.8049999999998
C04,1116.8049999999998,1118.145
C04,1118.145,1118.385
C04,1118.385,1118.465
C04,1118.465,1118.665
C04,1118.665,1118.845
C04,1118.845,1119.0649999999998
C04,1119.0649999999998,1119.2849999999999
C04,1119.2849999999999,1119.605
C04,1119.605,1119.845
C04,1119.845,1120.105
C04,1120.105,1120.225
C04,1120.225,1120.445
C04,1120.445,1120.625
C04,1120.625,1120.705
C04,1120.705,1120.8049999999998
C04,1120.8049999999998,1121.105
C04,1121.105,1121.5649999999998
C04,1121.5649999999998,1121.8049999999998
C04,1121.8049999999998,1122.0649999999998
C04,1122.0649999999998,1122.145
C04,1122.145,1122.2649999999999
C04,1122.2649999999999,1122.405
C04,1122.405,1122.5649999999998
C04,1122.5649999999998,1122.745
C04,1122.745,1122.985
C04,1122.985,1123.2649999999999
C04,1123.2649999999999,1123.925
C04,1123.925,1124.105
C04,1124.105,1124.405
C04,1124.405,1124.5649999999998
C04,1124.5649999999998,1124.865
C04,1124.865,1125.085
C04,1125.085,1125.2849999999999
C04,1125.2849999999999,1125.425
C04,1125.425,1125.5649999999998
C04,1125.5649999999998,1125.7649999999999
C04,1125.7649999999999,1126.0249999999999
C04,1126.0249999999999,1126.325
C04,1126.8874999999998,1127.0874999999999
C04,1127.0874999999999,1128.6875
C04,1128.6875,1128.9075
C04,1128.9075,1129.2475
C04,1129.2475,1129.4275
C04,1129.4275,1129.6074999999998
C04,1129.6074999999998,1129.8075
C04,1129.8075,1129.9675
C04,1129.9675,1130.0275
C04,1130.0275,1130.2075
C04,1130.2075,1130.6675
C04,1130.6675,1130.8674999999998
C04,1130.8674999999998,1131.0075
C04,1131.0075,1131.1675
C04,1131.1675,1131.4475
C04,1131.4475,1131.6675
C04,1131.6675,1131.8474999999999
C04,1131.8474999999999,1131.9475
C04,1131.9475,1132.0874999999999
C04,1132.0874999999999,1132.2675
C04,1132.2675,1132.5075
C04,1132.5075,1132.6675
C04,1132.6675,1132.8075
C04,1132.8075,1132.9475
C04,1132.9475,1133.4475
C04,1133.4475,1133.6474999999998
C04,1133.6474999999998,1133.7875
C04,1133.7875,1133.9275
C04,1133.9275,1134.0475
C04,1134.0475,1134.2475
C04,1134.2475,1134.5874999999999
C04,1134.5874999999999,1134.7875
C04,1134.7875,1134.8874999999998
C04,1134.8874999999998,1135.0475
C04,1135.0475,1135.3474999999999
C04,1135.3474999999999,1135.5275
C04,1135.5275,1135.7275
C04,1135.7275,1136.0075
C04,1136.0075,1136.2475
C04,1136.2475,1136.6274999999998
C04,1136.6274999999998,1138.2675
C04,1138.2675,1138.4675
C04,1138.4675,1138.7275
C04,1138.7275,1139.0075
C04,1139.0075,1139.5475
C04,1139.5475,1139.8075
C04,1139.8075,1140.0475
C04,1140.0475,1140.2875
C04,1140.2875,1140.3474999999999
C04,1140.3474999999999,1140.5874999999999
C04,1140.5874999999999,1140.7275
C04,1140.7275,1141.0475
C04,1141.0475,1141.4875
C04,1141.4875,1141.7475
C04,1141.7475,1141.9875
C04,1141.9875,1142.1675
C04,1142.1675,1142.2875
C04,1142.2875,1142.6074999999998
C04,1142.6074999999998,1142.9475
C04,1142.9475,1143.0475
C04,1143.0475,1143.1875
C04,1143.1875,1143.3274999999999
C04,1143.3274999999999,1143.4875
C04,1143.4875,1143.7675
C04,1143.7675,1143.9475
C04,1143.9475,1144.3474999999999
C04,1144.3474999999999,1144.5275
C04,1144.5275,1144.8075
C04,1144.8075,1145.1474999999998
C04,1145.1474999999998,1145.3274999999999
C04,1145.3274999999999,1145.5475
C04,1145.9325000000001,1146.2525
C04,1146.2525,1147.8125
C04,1147.8125,1148.0325
C04,1148.0325,1148.1525000000001
C04,1148.1525000000001,1148.4125000000001
C04,1148.4125000000001,1148.6525000000001
C04,1148.6525000000001,1148.8525000000002
C04,1148.8525000000002,1149.2325
C04,1149.2325,1149.3725000000002
C04,1149.3725000000002,1149.6125000000002
C04,1149.6125000000002,1149.8125
C04,1149.8125,1150.0525
C04,1150.0525,1150.1725000000001
C04,1150.1725000000001,1150.5125
C04,1150.5125,1150.8325000000002
C04,1150.8325000000002,1151.0525
C04,1151.0525,1151.1525000000001
C04,1151.1525000000001,1151.3525000000002
C04,1151.3525000000002,1151.4325000000001
C04,1151.4325000000001,1151.5925000000002
C04,1151.5925000000002,1151.7325
C04,1151.7325,1151.9925
C04,1151.9925,1152.1125000000002
C04,1152.1125000000002,1152.3925000000002
C04,1152.3925000000002,1152.6725000000001
C04,1152.6725000000001,1152.8525000000002
C04,1152.8525000000002,1153.0525
C04,1153.0525,1153.3525000000002
C04,1153.3525000000002,1153.5525
C04,1153.5525,1153.9725
C04,1153.9725,1154.1725000000001
C04,1154.1725000000001,1154.4125000000001
C04,1154.4125000000001,1154.7725
C04,1154.7725,1154.9125000000001
C04,1154.9125000000001,1155.2125
C04,1155.2125,1155.3325000000002
C04,1155.3325000000002,1155.6725000000001
C04,1155.6725000000001,1155.8925000000002
C04,1155.8925000000002,1155.9725
C04,1155.9725,1156.2325
C04,1156.2325,1156.3925000000002
C04,1156.3925000000002,1156.5925000000002
C04,1156.5925000000002,1156.8925000000002
C04,1156.8925000000002,1158.1125000000002
C04,1158.1125000000002,1158.2325
C04,1158.2325,1158.3125
C04,1158.3125,1158.6525000000001
C04,1158.6525000000001,1158.8525000000002
C04,1158.8525000000002,1158.9325000000001
C04,1158.9325000000001,1159.3925000000002
C04,1159.3925000000002,1159.6725000000001
C04,1159.6725000000001,1159.8325000000002
C04,1159.8325000000002,1160.0125
C04,1160.0125,1160.2325
C04,1160.2325,1160.4925
C04,1160.4925,1160.7525
C04,1160.7525,1160.9925
C04,1160.9925,1161.2125
C04,1161.2125,1161.3125
C04,1161.3125,1161.4925
C04,1161.4925,1161.6525000000001
C04,1161.6525000000001,1161.9725
C04,1161.9725,1162.1725000000001
C04,1162.1725000000001,1162.5125
C04,1162.5125,1162.6525000000001
C04,1162.6525000000001,1162.7925
C04,1162.7925,1162.8525000000002
C04,1162.8525000000002,1163.0125
C04,1163.0125,1163.2525
C04,1163.2525,1163.3125
C04,1163.3125,1163.5925000000002
C04,1163.5925000000002,1163.8925000000002
C04,1163.8925000000002,1164.0325
C04,1164.0325,1164.2925
C04,1164.2925,1164.4725
C04,1164.4725,1164.7125
C04,1164.7125,1164.9925
C04,1164.9925,1165.0925000000002
C04,1165.0925000000002,1165.2525
C04,1165.2525,1165.4125000000001
C04,1165.6675,1165.7475
C04,1165.7475,1165.8875
C04,1165.8875,1166.1074999999998
C04,1166.1074999999998,1166.4275
C04,1166.4275,1167.9875
C04,1167.9875,1168.1275
C04,1168.1275,1168.2675
C04,1168.2675,1168.4275
C04,1168.4275,1168.5874999999999
C04,1168.5874999999999,1168.8474999999999
C04,1168.8474999999999,1169.0475
C04,1169.0475,1169.3474999999999
C04,1169.3474999999999,1169.4475
C04,1169.4475,1169.7075
C04,1169.7075,1169.7875
C04,1169.7875,1170.0475
C04,1170.0475,1170.3474999999999
C04,1170.3474999999999,1170.4475
C04,1170.4475,1170.7275
C04,1170.7275,1170.9675
C04,1170.9675,1171.1074999999998
C04,1171.1074999999998,1171.2475
C04,1171.2475,1171.6074999999998
C04,1171.6074999999998,1171.7075
C04,1171.7075,1171.7875
C04,1171.7875,1172.0075
C04,1172.0075,1172.1675
C04,1172.1675,1172.2875
C04,1172.2875,1172.7275
C04,1172.7275,1173.0075
C04,1173.0075,1173.3075
C04,1173.3075,1173.5874999999999
C04,1173.5874999999999,1173.8474999999999
C04,1173.8474999999999,1174.1675
C04,1174.1675,1174.5874999999999
C04,1174.5874999999999,1174.9075
C04,1174.9075,1175.2075
C04,1175.2075,1175.4075
C04,1175.4075,1175.6675
C04,1175.6675,1175.8274999999999
C04,1175.8274999999999,1175.9475
C04,1175.9475,1176.4275
C04,1176.4275,1176.5475
C04,1176.5475,1176.6475
C04,1176.6475,1177.0275
C04,1177.0275,1177.2675
C04,1177.2675,1177.5475
C04,1177.5475,1177.7275
C04,1177.7275,1177.8474999999999
C04,1177.8474999999999,1177.9675
C04,1177.9675,1178.2675
C04,1178.2675,1179.5475
C04,1179.5475,1179.7475
C04,1179.7475,1179.9075
C04,1179.9075,1180.0275
C04,1180.0275,1180.1675
C04,1180.1675,1180.6475
C04,1180.6475,1180.9675
C04,1180.9675,1181.0674999999999
C04,1181.0674999999999,1181.2275
C04,1181.2275,1181.3675
C04,1181.3675,1181.7475
C04,1181.7475,1181.9075
C04,1181.9075,1182.1475
C04,1182.1475,1182.3474999999999
C04,1182.3474999999999,1182.6875
C04,1182.6875,1183.0475
C04,1183.0475,1183.1074999999998
C04,1183.1074999999998,1183.3675
C04,1183.3675,1183.8675
C04,1183.8675,1184.0874999999999
C04,1184.0874999999999,1184.4875
C04,1184.4875,1184.6275
C04,1184.6275,1184.8474999999999
C04,1184.8474999999999,1184.9675
C04,1184.9675,1185.1675
C04,1185.1675,1185.3474999999999
C04,1185.3474999999999,1185.6675
C04,1185.9924999999998,1186.1125
C04,1186.1125,1186.3925
C04,1186.3925,1187.9724999999999
C04,1187.9724999999999,1188.1325
C04,1188.1325,1188.2925
C04,1188.2925,1188.4125
C04,1188.4125,1188.5925
C04,1188.5925,1188.7725
C04,1188.7725,1189.0325
C04,1189.0325,1189.2124999999999
C04,1189.2124999999999,1189.5325
C04,1189.5325,1189.6125
C04,1189.6125,1189.7925
C04,1189.7925,1190.0325
C04,1190.0325,1190.2524999999998
C04,1190.2524999999998,1190.5725
C04,1190.5725,1190.8725
C04,1190.8725,1191.0725
C04,1191.0725,1191.2324999999998
C04,1191.2324999999998,1191.3925
C04,1191.3925,1191.7524999999998
C04,1191.7524999999998,1192.1725
C04,1192.1725,1192.4325
C04,1192.4325,1192.6525
C04,1192.6525,1192.8725
C04,1192.8725,1193.0525
C04,1193.0525,1193.1725
C04,1193.1725,1193.3725
C04,1193.3725,1193.7324999999998
C04,1193.7324999999998,1194.1125
C04,1194.1125,1194.3125
C04,1194.3125,1194.5325
C04,1194.5325,1194.7324999999998
C04,1194.7324999999998,1194.8125
C04,1194.8125,1195.0725
C04,1195.0725,1195.1525
C04,1195.1525,1195.5124999999998
C04,1195.5124999999998,1195.7124999999999
C04,1195.7124999999999,1195.7925
C04,1195.7925,1195.9724999999999
C04,1195.9724999999999,1196.1325
C04,1196.1325,1196.4724999999999
C04,1196.4724999999999,1197.8125
C04,1197.8125,1198.0525
C04,1198.0525,1198.3125
C04,1198.3125,1198.4724999999999
C04,1198.4724999999999,1198.7124999999999
C04,1198.7124999999999,1198.9125
C04,1198.9125,1199.2324999999998
C04,1199.2324999999998,1199.3325
C04,1199.3325,1199.5525
C04,1199.5525,1199.7925
C04,1199.7925,1200.0525
C04,1200.0525,1200.2324999999998
C04,1200.2324999999998,1200.6725
C04,1200.6725,1200.8925
C04,1200.8925,1201.0925
C04,1201.0925,1201.2324999999998
C04,1201.2324999999998,1201.3925
C04,1201.3925,1201.6125
C04,1201.6125,1201.7725
C04,1201.7725,1201.9524999999999
C04,1201.9524999999999,1202.4724999999999
C04,1202.4724999999999,1202.7124999999999
C04,1202.7124999999999,1202.9325
C04,1202.9325,1203.1525
C04,1203.1525,1203.6525
C04,1203.6525,1203.8725
C04,1203.8725,1204.0325
C04,1204.0325,1204.2925
C04,1204.2925,1204.4724999999999
C04,1204.4724999999999,1204.7925
C04,1204.7925,1204.9325
C04,1204.9325,1205.0525
C04,1205.0525,1205.3325
C04,1205.3325,1205.6525
C04,1206.04,1206.1599999999999
C04,1206.1599999999999,1206.28
C04,1206.28,1206.56
C04,1206.56,1207.76
C04,1207.76,1207.98
C04,1207.98,1208.1799999999998
C04,1208.1799999999998,1208.34
C04,1208.34,1208.6599999999999
C04,1208.6599999999999,1208.8
C04,1208.8,1208.9199999999998
C04,1208.9199999999998,1209.1
C04,1209.1,1209.3999999999999
C04,1209.3999999999999,1209.72
C04,1209.72,1209.8999999999999
C04,1209.8999999999999,1209.98
C04,1209.98,1210.1399999999999
C04,1210.1399999999999,1210.24
C04,1210.24,1210.3999999999999
C04,1210.3999999999999,1210.48
C04,1210.48,1210.6
C04,1210.6,1210.6799999999998
C04,1210.6799999999998,1210.8
C04,1210.8,1211.0
C04,1211.0,1211.34
C04,1211.34,1211.58
C04,1211.58,1211.8999999999999
C04,1211.8999999999999,1212.1599999999999
C04,1212.1599999999999,1212.28
C04,1212.28,1212.46
C04,1212.46,1212.6399999999999
C04,1212.6399999999999,1212.82
C04,1212.82,1212.8999999999999
C04,1212.8999999999999,1213.04
C04,1213.04,1213.1399999999999
C04,1213.1399999999999,1213.3
C04,1213.3,1213.4399999999998
C04,1213.4399999999998,1213.62
C04,1213.62,1213.96
C04,1213.96,1214.1599999999999
C04,1214.1599999999999,1214.36
C04,1214.36,1214.3999999999999
C04,1214.3999999999999,1214.6799999999998
C04,1214.6799999999998,1214.9199999999998
C04,1214.9199999999998,1215.1399999999999
C04,1215.1399999999999,1215.46
C04,1215.46,1215.74
C04,1215.74,1215.96
C04,1215.96,1216.26
C04,1216.26,1217.3799999999999
C04,1217.3799999999999,1217.58
C04,1217.58,1217.9199999999998
C04,1217.9199999999998,1218.3
C04,1218.3,1218.52
C04,1218.52,1218.78
C04,1218.78,1218.9399999999998
C04,1218.9399999999998,1219.1
C04,1219.1,1219.4199999999998
C04,1219.4199999999998,1219.82
C04,1219.82,1220.06
C04,1220.06,1220.32
C04,1220.32,1220.56
C04,1220.56,1220.6399999999999
C04,1220.6399999999999,1220.84
C04,1220.84,1221.3
C04,1221.3,1221.46
C04,1221.46,1221.6599999999999
C04,1221.6599999999999,1221.8999999999999
C04,1221.8999999999999,1222.12
C04,1222.12,1222.26
C04,1222.26,1222.5
C04,1222.5,1222.7
C04,1222.7,1223.06
C04,1223.5525,1223.7925
C04,1223.7925,1224.0125
C04,1224.0125,1224.2725
C04,1224.2725,1225.3525
C04,1225.3525,1225.6525
C04,1225.6525,1225.9725
C04,1225.9725,1226.2725
C04,1226.2725,1226.4925
C04,1226.4925,1226.7125
C04,1226.7125,1226.8925
C04,1226.8925,1227.0725
C04,1227.0725,1227.3525
C04,1227.3525,1227.5125
C04,1227.5125,1227.7325
C04,1227.7325,1227.8325
C04,1227.8325,1228.0325
C04,1228.0325,1228.4725
C04,1228.4725,1228.6725000000001
C04,1228.6725000000001,1228.9925
C04,1228.9925,1229.3125
C04,1229.3125,1229.3925
C04,1229.3925,1229.7325
C04,1229.7325,1230.0725
C04,1230.0725,1230.4125
C04,1230.4125,1230.7525
C04,1230.7525,1230.9925
C04,1230.9925,1231.1725000000001
C04,1231.1725000000001,1231.2525
C04,1231.2525,1231.4925
C04,1231.4925,1231.7925
C04,1231.7925,1231.9925
C04,1231.9925,1232.2325
C04,1232.2325,1232.5725
C04,1232.5725,1232.8125
C04,1232.8125,1232.9925
C04,1232.9925,1233.2525
C04,1233.2525,1233.5125
C04,1233.5125,1233.7325
C04,1233.7325,1234.0125
C04,1234.0125,1234.1925
C04,1234.1925,1234.4125
C04,1234.4125,1234.5525
C04,1234.5525,1234.8325
C04,1234.8325,1235.0325
C04,1235.0325,1235.1325
C04,1235.1325,1235.3525
C04,1235.3525,1235.5725
C04,1235.5725,1235.8125
C04,1235.8125,1237.6725000000001
C04,1237.6725000000001,1237.9125
C04,1237.9125,1238.1125
C04,1238.1125,1238.2325
C04,1238.2325,1238.3925
C04,1238.3925,1238.5325
C04,1238.5325,1238.7125
C04,1238.7125,1238.9725
C04,1238.9725,1239.2525
C04,1239.2525,1239.3925
C04,1239.3925,1239.7125
C04,1239.7125,1240.1525
C04,1240.1525,1240.3325
C04,1240.3325,1240.4925
C04,1240.4925,1240.7125
C04,1240.7125,1240.9925
C04,1240.9925,1241.2925
C04,1241.2925,1241.6325
C04,1241.6325,1241.9525
C04,1241.9525,1242.2725
C04,1242.2725,1242.5325
C04,1242.5325,1242.8325
C04,1242.8325,1243.0925
C04,1243.0925,1243.4125
C04,1243.4125,1243.5725
C04,1243.5725,1243.7325
C04,1243.7325,1243.9925
C04,1243.9925,1244.2925
C04,1244.2925,1244.3925
C04,1244.3925,1244.6525
C04,1244.6525,1244.9125
C04,1244.9125,1245.2325
C04,1245.2325,1245.4725
C04,1245.4725,1245.6725000000001
C04,1245.6725000000001,1245.8325
C04,1245.8325,1246.0725
C04,1246.0725,1246.1725000000001
C04,1246.1725000000001,1246.3325
C04,1246.3325,1246.5125
C04,1246.925,1247.085
C04,1247.085,1248.345
C04,1248.345,1248.625
C04,1248.625,1248.825
C04,1248.825,1249.145
C04,1249.145,1249.4650000000001
C04,1249.4650000000001,1249.505
C04,1249.505,1249.665
C04,1249.665,1249.865
C04,1249.865,1250.1850000000002
C04,1250.1850000000002,1250.325
